model,make,Variant,price,fuel_type,type,Link,image_link
venue,hyundai,1.2 Kappa Mt S,725000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
venue,hyundai,1.4 Crdi Mt S,850000,diesel,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
venue,hyundai,1.4 Crdi Mt Sx,983000,diesel,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
venue,hyundai,1.4 Crdi Mt Sx Dual Tone,998000,diesel,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
venue,hyundai,1.4 Crdi Mt Sx(O),1089000,diesel,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
verna,hyundai,1.6 Vtvt Sx,999900,petrol,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/iq3b3sa_1483288.jpg?q=85/
verna,hyundai,1.6 Crdi Sx,1172544,diesel,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/iq3b3sa_1483288.jpg?q=85/
verna,hyundai,1.6 Crdi Sx (O),1301881,diesel,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/iq3b3sa_1483288.jpg?q=85/
verna,hyundai,1.6 Vtvt Sx (O),1172999,petrol,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/iq3b3sa_1483288.jpg?q=85/
verna,hyundai,1.6 Crdi Sx Plus At,1328545,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/iq3b3sa_1483288.jpg?q=85/
verna,hyundai,1.6 Vtvt Sx(O) At,1287999,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/iq3b3sa_1483288.jpg?q=85/
verna,hyundai,1.4 Vtvt Ex,933182,petrol,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/iq3b3sa_1483288.jpg?q=85/
verna,hyundai,1.4 Vtvt E,817867,petrol,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/1kdc3sa_1483294.jpg?q=85/
verna,hyundai,1.6 Vtvt Sx (O) Anniversary Edition,1178894,petrol,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/1kdc3sa_1483294.jpg?q=85/
verna,hyundai,1.6 Vtvt Sx Plus At,1162875,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/1kdc3sa_1483294.jpg?q=85/
verna,hyundai,1.6 Crdi Sx(O) At,1407871,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/1kdc3sa_1483294.jpg?q=85/
verna,hyundai,1.4 Crdi E,942867,diesel,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/1kdc3sa_1483294.jpg?q=85/
verna,hyundai,1.4 Crdi Ex,999900,diesel,manual,https://www.hyundai.com/in/en/find-a-car/verna/highlights,https://imgd.aeplcdn.com/600x337/n/1kdc3sa_1483294.jpg?q=85/
elantra,hyundai,S,1589000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/elantra/highlights,https://imgd.aeplcdn.com/600x337/n/5itfmsa_1472635.jpg?q=85/
elantra,hyundai,Sx,1849000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/elantra/highlights,https://imgd.aeplcdn.com/600x337/n/nj4fmsa_1472636.jpg?q=85/
elantra,hyundai,Sx At,1949000,petrol,amt,https://www.hyundai.com/in/en/find-a-car/elantra/highlights,https://imgd.aeplcdn.com/600x337/n/nj4fmsa_1472636.jpg?q=85/
elantra,hyundai,Sx(O) At,2039000,petrol,amt,https://www.hyundai.com/in/en/find-a-car/elantra/highlights,https://imgd.aeplcdn.com/600x337/n/nj4fmsa_1472636.jpg?q=85/
tucson,hyundai,2Wd Mt Diesel,2079717,diesel,manual,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/ue560ta_1485593.jpg?q=85/
tucson,hyundai,2Wd Mt Petrol,1876656,petrol,manual,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/ue560ta_1485593.jpg?q=85/
tucson,hyundai,2Wd At Gl Diesel,2364354,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/ue560ta_1485593.jpg?q=85/
tucson,hyundai,2Wd At Gl Petrol,2187384,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/ue560ta_1485593.jpg?q=85/
tucson,hyundai,4Wd At Gls Diesel,2697417,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/5ps60ta_1485594.jpg?q=85/
tucson,hyundai,2Wd At Gls Petrol,2373522,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/5ps60ta_1485594.jpg?q=85/
tucson,hyundai,2Wd At Gl(O) Petrol,2246749,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/5ps60ta_1485594.jpg?q=85/
tucson,hyundai,2Wd At Gl(O) Diesel,2423720,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/tucson/highlights,https://imgd.aeplcdn.com/600x337/n/5ps60ta_1485594.jpg?q=85/
grand i10 nios,hyundai,Magna 1.2 Crdi,675090,diesel,manual,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Era 1.2 Vtvt,504990,petrol,manual,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Magna 1.2 Vtvt,589610,petrol,manual,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Magna Amt 1.2 Vtvt,642610,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Sportz 1.2 Vtvt,643350,petrol,manual,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Sportz Amt 1.2 Vtvt,703350,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Sportz Dual Tone 1.2 Vtvt,673350,petrol,manual,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Asta 1.2 Vtvt,718950,petrol,manual,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Sportz Amt 1.2 Crdi,790350,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
grand i10 nios,hyundai,Asta 1.2 Crdi,804450,diesel,manual,https://www.hyundai.com/in/en/find-a-car/grand-i10-nios/highlights,https://imgd.aeplcdn.com/600x337/n/dstjksa_1470085.jpg?q=85/
creta,hyundai,1.4 Crdi E Plus,999990,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/9tumusa_1482807.jpg?q=85/
creta,hyundai,1.6 Vtvt E Plus,999990,petrol,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/9tumusa_1482807.jpg?q=85/
creta,hyundai,1.6 Vtvt Sx,1232534,petrol,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/9tumusa_1482807.jpg?q=85/
creta,hyundai,1.6 Vtvt Sx (O),1394437,petrol,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/9tumusa_1482807.jpg?q=85/
creta,hyundai,1.6 Vtvt Sx At,1377363,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/9tumusa_1482807.jpg?q=85/
creta,hyundai,1.6 Vtvt Sx Dual Tone,1287041,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.4 Crdi S,1197919,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx,1366797,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx (O),1543564,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx At,1527395,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx Dual Tone,1421208,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi S At,1336033,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Vtvt Sx (O) Executive,1422937,petrol,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,1.6 Crdi Sx (O) Executive,1572064,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,1.4 Crdi Ex,1107167,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,1.6 Vtvt Ex,1092192,petrol,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,Sports Edition Petrol,1279983,petrol,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,Sports Edition Diesel,1414247,diesel,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
kona electric,hyundai,Premium,2371858,electric,automatic,https://www.hyundai.com/in/en/find-a-car/kona-electric/highlights,https://imgd.aeplcdn.com/600x337/n/p4kahsa_1466143.jpg?q=85
mu-x,isuzu,4X2,2734834,diesel,automatic,https://www.isuzu.in/product/isuzu-mu-x/,https://imgd.aeplcdn.com/1056x594/cw/ec/36646/Isuzu-MUX-Exterior-138329.jpg?wm=0&q=85
mu-x,isuzu,4X4,2931534,diesel,automatic,https://www.isuzu.in/product/isuzu-mu-x/,https://imgd.aeplcdn.com/1056x594/cw/ec/36646/Isuzu-MUX-Exterior-138329.jpg?wm=0&q=85
dmax v-cross,isuzu,Standard,1654783,diesel,manual,https://www.isuzu.in/product/isuzu-v-cross/,https://imgd.aeplcdn.com/1056x594/cw/ec/40760/Isuzu-DMAX-VCross-Exterior-160700.jpg?wm=0&q=85/
dmax v-cross,isuzu,High Z,1806813,diesel,manual,https://www.isuzu.in/product/isuzu-v-cross/,https://imgd.aeplcdn.com/1056x594/cw/ec/40760/Isuzu-DMAX-VCross-Exterior-160700.jpg?wm=0&q=85/
dmax v-cross,isuzu,Z Prestige,1999000,diesel,automatic,https://www.isuzu.in/product/isuzu-v-cross/,https://imgd.aeplcdn.com/1056x594/cw/ec/40760/Isuzu-DMAX-VCross-Exterior-160700.jpg?wm=0&q=85/
compass trailhawk,jeep,2.0 Trailhawk 4X4 At,2680000,diesel,automatic,https://www.jeep-india.com/compass-trailhawk.html,https://imgd.aeplcdn.com/600x337/n/8vu8osa_1474557.jpg?q=85
compass trailhawk,jeep,2.0 Trailhawk (O) 4X4 At,2760000,diesel,automatic,https://www.jeep-india.com/compass-trailhawk.html,https://imgd.aeplcdn.com/600x337/n/jy38osa_1474558.jpg?q=85
compass,jeep,1.4 Limited At,1996000,petrol,automatic,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/o8v0qta_1503929.jpg?q=85/
compass,jeep,1.4 Sport,1560000,petrol,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/o8v0qta_1503929.jpg?q=85/
compass,jeep,1.4 Limited (O) At,2055000,petrol,automatic,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/o8v0qta_1503929.jpg?q=85/
compass,jeep,2.0 Sport,1661000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/o8v0qta_1503929.jpg?q=85/
compass,jeep,2.0 Longitude,1803000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/o8v0qta_1503929.jpg?q=85/
compass,jeep,2.0 Longitude (O),1888000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/o8v0qta_1503929.jpg?q=85/
compass,jeep,2.0 Limited,1973000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/o8v0qta_1503929.jpg?q=85/
compass,jeep,2.0 Limited (O),2022000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Limited 4X4,2151000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Limited (O) 4X4,2199000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,1.4 Limited Plus At Petrol,2167000,petrol,automatic,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Limited Plus 4X2 Diesel,2133000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Limited Plus 4X4 Diesel,2311000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Sport Plus,1699000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,1.4 Sport Plus,1599000,petrol,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,1.4 Longitude (O) At,1900000,petrol,automatic,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,1.4 Limited (O) At Petrol Black Pack,2070000,petrol,automatic,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Limited (O) Black Pack,2036300,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Limited (O) 4X4 Black Pack,2214000,diesel,manual,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Limited Plus 4X4 At,2499000,diesel,automatic,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
compass,jeep,2.0 Longitude 4X4 At,2196000,diesel,automatic,https://www.jeep.com/compass.html,https://imgd.aeplcdn.com/600x337/n/9eeaqta_1503935.jpg?q=85/
carnival,kia,Premium 7 Str,2495000,diesel,automatic,https://www.kia.com/in/our-vehicles/carnival/showroom.html,https://imgd.aeplcdn.com/600x337/n/w6clssa_1480023.jpg?q=85
carnival,kia,Premium 8 Str,2515000,diesel,automatic,https://www.kia.com/in/our-vehicles/carnival/showroom.html,https://imgd.aeplcdn.com/600x337/n/w6clssa_1480023.jpg?q=86
carnival,kia,Prestige 7 Str,2895000,diesel,automatic,https://www.kia.com/in/our-vehicles/carnival/showroom.html,https://imgd.aeplcdn.com/1056x594/n/86elssa_1480025.jpg?q=85/
carnival,kia,Prestige 9 (6+3) Str,2995000,diesel,automatic,https://www.kia.com/in/our-vehicles/carnival/showroom.html,https://imgd.aeplcdn.com/1056x594/n/86elssa_1480025.jpg?q=85/
carnival,kia,Limousine 7 Str,3395000,diesel,automatic,https://www.kia.com/in/our-vehicles/carnival/showroom.html,https://imgd.aeplcdn.com/1056x594/n/86elssa_1480025.jpg?q=85/
seltos,kia,Hte 1.5,989000,petrol,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/kgpfjsa_1469030.jpg?q=85/
seltos,kia,Htk 1.5,1029000,petrol,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/kgpfjsa_1469030.jpg?q=85/
seltos,kia,Htk Plus 1.5,1149000,petrol,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/kgpfjsa_1469030.jpg?q=85/
seltos,kia,Htx 1.5,1309000,petrol,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/kgpfjsa_1469030.jpg?q=85/
seltos,kia,Htx Cvt 1.5,1409000,petrol,automatic,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/1sqfjsa_1469031.jpg?q=85/
seltos,kia,Hte 1.5 Diesel,1034000,diesel,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/1sqfjsa_1469031.jpg?q=85/
seltos,kia,Htk 1.5 Diesel,1154000,diesel,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/1sqfjsa_1469031.jpg?q=85/
seltos,kia,Htk Plus 1.5 Diesel,1254000,diesel,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/1sqfjsa_1469031.jpg?q=85/
seltos,kia,Htk Plus At 1.5 Diesel,1354000,diesel,automatic,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/1sqfjsa_1469031.jpg?q=85/
seltos,kia,Htx Plus 1.5 Diesel,1534000,diesel,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/1sqfjsa_1469031.jpg?q=85/
seltos,kia,Htx Plus At 1.5 Diesel,1634000,diesel,automatic,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/1sqfjsa_1469031.jpg?q=85/
seltos,kia,Gtk 1.4,1379000,petrol,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/8crfjsa_1469032.jpg?q=85/
seltos,kia,Gtx 1.4,1529000,petrol,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/8crfjsa_1469032.jpg?q=85/
seltos,kia,Gtx At 1.4,1629000,petrol,dct,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/8crfjsa_1469032.jpg?q=85/
seltos,kia,Gtx Plus 1.4,1629000,petrol,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/8crfjsa_1469032.jpg?q=85/
seltos,kia,Htx 1.5 Diesel,1414000,diesel,manual,https://www.kia.com/in/our-vehicles/seltos/showroom.html,https://imgd.aeplcdn.com/600x337/n/8crfjsa_1469032.jpg?q=85/
alturas g4,mahindra,2Wd At,2770150,diesel,automatic,https://auto.mahindra.com/suv/alturas-g4,https://imgd.aeplcdn.com/600x337/n/kt49ksa_1469906.jpg?q=85
alturas g4,mahindra,4Wd At,3070150,diesel,automatic,https://auto.mahindra.com/suv/alturas-g4,https://imgd.aeplcdn.com/600x337/n/ggu9ksa_1469907.jpg?q=85
kuv100 nxt,mahindra,K2 6Str,488194,petrol,manual,https://www.mahindrakuv100.com/,https://imgd.aeplcdn.com/1056x594/n/9abrb5a_1433462.jpg?q=85/
kuv100 nxt,mahindra,K2+ 6Str,532184,petrol,manual,https://www.mahindrakuv100.com/,https://imgd.aeplcdn.com/1056x594/n/9abrb5a_1433462.jpg?q=85/
